Query_Species	Query_NUMT	DB_Species	Matches_NUMT
mPonPyg2	mPonPyg2_numt238	mPanTro3	mPanTro3_numt263
mPonPyg2	mPonPyg2_numt238	mPonAbe1	mPonAbe1_numt238
mPonPyg2	mPonPyg2_numt238	mPonAbe1	mPonAbe1_numt239
mPonPyg2	mPonPyg2_numt238	mPonAbe1	mPonAbe1_numt240
mPonPyg2	mPonPyg2_numt238	mPonAbe1	mPonAbe1_numt243
mPonPyg2	mPonPyg2_numt238	mPonAbe1	mPonAbe1_numt244
mPonPyg2	mPonPyg2_numt238	mPonAbe1	mPonAbe1_numt245
mPonPyg2	mPonPyg2_numt238	mPonAbe1	mPonAbe1_numt249
mPonPyg2	mPonPyg2_numt238	mPonAbe1	mPonAbe1_numt250
mPonPyg2	mPonPyg2_numt238	mPonAbe1	mPonAbe1_numt248
mPonPyg2	mPonPyg2_numt238	mPonAbe1	mPonAbe1_numt253
mPonPyg2	mPonPyg2_numt238	mPonAbe1	mPonAbe1_numt254
mPonPyg2	mPonPyg2_numt238	mPonAbe1	mPonAbe1_numt255
mPonPyg2	mPonPyg2_numt239	CHM13	CHM13_numt614
mPonPyg2	mPonPyg2_numt239	CHM13	CHM13_numt615
mPonPyg2	mPonPyg2_numt239	mGorGor1	mGorGor1_numt416
mPonPyg2	mPonPyg2_numt239	mGorGor1	mGorGor1_numt417
mPonPyg2	mPonPyg2_numt239	mGorGor1	mGorGor1_numt418
mPonPyg2	mPonPyg2_numt239	mGorGor1	mGorGor1_numt422
mPonPyg2	mPonPyg2_numt239	mGorGor1	mGorGor1_numt423
mPonPyg2	mPonPyg2_numt239	mGorGor1	mGorGor1_numt424
mPonPyg2	mPonPyg2_numt239	mPanPan1	mPanPan1_numt270
mPonPyg2	mPonPyg2_numt239	mPanPan1	mPanPan1_numt269
mPonPyg2	mPonPyg2_numt239	mPanTro3	mPanTro3_numt262
mPonPyg2	mPonPyg2_numt239	mPanTro3	mPanTro3_numt263
mPonPyg2	mPonPyg2_numt239	mPonAbe1	mPonAbe1_numt238
mPonPyg2	mPonPyg2_numt239	mPonAbe1	mPonAbe1_numt239
mPonPyg2	mPonPyg2_numt239	mPonAbe1	mPonAbe1_numt240
mPonPyg2	mPonPyg2_numt239	mPonAbe1	mPonAbe1_numt243
mPonPyg2	mPonPyg2_numt239	mPonAbe1	mPonAbe1_numt244
mPonPyg2	mPonPyg2_numt239	mPonAbe1	mPonAbe1_numt245
mPonPyg2	mPonPyg2_numt239	mPonAbe1	mPonAbe1_numt249
mPonPyg2	mPonPyg2_numt239	mPonAbe1	mPonAbe1_numt250
mPonPyg2	mPonPyg2_numt239	mPonAbe1	mPonAbe1_numt248
mPonPyg2	mPonPyg2_numt239	mPonAbe1	mPonAbe1_numt253
mPonPyg2	mPonPyg2_numt239	mPonAbe1	mPonAbe1_numt254
mPonPyg2	mPonPyg2_numt239	mPonAbe1	mPonAbe1_numt255
mPonPyg2	mPonPyg2_numt240	CHM13	CHM13_numt614
mPonPyg2	mPonPyg2_numt240	CHM13	CHM13_numt615
mPonPyg2	mPonPyg2_numt240	mGorGor1	mGorGor1_numt416
mPonPyg2	mPonPyg2_numt240	mGorGor1	mGorGor1_numt417
mPonPyg2	mPonPyg2_numt240	mGorGor1	mGorGor1_numt418
mPonPyg2	mPonPyg2_numt240	mGorGor1	mGorGor1_numt419
mPonPyg2	mPonPyg2_numt240	mGorGor1	mGorGor1_numt421
mPonPyg2	mPonPyg2_numt240	mGorGor1	mGorGor1_numt422
mPonPyg2	mPonPyg2_numt240	mGorGor1	mGorGor1_numt423
mPonPyg2	mPonPyg2_numt240	mGorGor1	mGorGor1_numt424
mPonPyg2	mPonPyg2_numt240	mPanPan1	mPanPan1_numt270
mPonPyg2	mPonPyg2_numt240	mPanPan1	mPanPan1_numt269
mPonPyg2	mPonPyg2_numt240	mPanTro3	mPanTro3_numt262
mPonPyg2	mPonPyg2_numt240	mPanTro3	mPanTro3_numt263
mPonPyg2	mPonPyg2_numt240	mPonAbe1	mPonAbe1_numt238
mPonPyg2	mPonPyg2_numt240	mPonAbe1	mPonAbe1_numt239
mPonPyg2	mPonPyg2_numt240	mPonAbe1	mPonAbe1_numt240
mPonPyg2	mPonPyg2_numt240	mPonAbe1	mPonAbe1_numt243
mPonPyg2	mPonPyg2_numt240	mPonAbe1	mPonAbe1_numt244
mPonPyg2	mPonPyg2_numt240	mPonAbe1	mPonAbe1_numt245
mPonPyg2	mPonPyg2_numt240	mPonAbe1	mPonAbe1_numt249
mPonPyg2	mPonPyg2_numt240	mPonAbe1	mPonAbe1_numt250
mPonPyg2	mPonPyg2_numt240	mPonAbe1	mPonAbe1_numt248
mPonPyg2	mPonPyg2_numt240	mPonAbe1	mPonAbe1_numt253
mPonPyg2	mPonPyg2_numt240	mPonAbe1	mPonAbe1_numt254
mPonPyg2	mPonPyg2_numt240	mPonAbe1	mPonAbe1_numt255
mPonPyg2	mPonPyg2_numt241	mPonAbe1	mPonAbe1_numt237
mPonPyg2	mPonPyg2_numt241	mPonAbe1	mPonAbe1_numt241
mPonPyg2	mPonPyg2_numt241	mPonAbe1	mPonAbe1_numt242
mPonPyg2	mPonPyg2_numt241	mPonAbe1	mPonAbe1_numt246
mPonPyg2	mPonPyg2_numt241	mPonAbe1	mPonAbe1_numt247
mPonPyg2	mPonPyg2_numt241	mPonAbe1	mPonAbe1_numt251
mPonPyg2	mPonPyg2_numt241	mPonAbe1	mPonAbe1_numt252
mPonPyg2	mPonPyg2_numt241	mPonAbe1	mPonAbe1_numt568
mPonPyg2	mPonPyg2_numt242	CHM13	CHM13_numt614
mPonPyg2	mPonPyg2_numt242	CHM13	CHM13_numt615
mPonPyg2	mPonPyg2_numt242	mGorGor1	mGorGor1_numt416
mPonPyg2	mPonPyg2_numt242	mGorGor1	mGorGor1_numt417
mPonPyg2	mPonPyg2_numt242	mGorGor1	mGorGor1_numt418
mPonPyg2	mPonPyg2_numt242	mGorGor1	mGorGor1_numt419
mPonPyg2	mPonPyg2_numt242	mGorGor1	mGorGor1_numt421
mPonPyg2	mPonPyg2_numt242	mGorGor1	mGorGor1_numt422
mPonPyg2	mPonPyg2_numt242	mGorGor1	mGorGor1_numt423
mPonPyg2	mPonPyg2_numt242	mGorGor1	mGorGor1_numt424
mPonPyg2	mPonPyg2_numt242	mPanPan1	mPanPan1_numt270
mPonPyg2	mPonPyg2_numt242	mPanPan1	mPanPan1_numt269
mPonPyg2	mPonPyg2_numt242	mPanTro3	mPanTro3_numt262
mPonPyg2	mPonPyg2_numt242	mPanTro3	mPanTro3_numt263
mPonPyg2	mPonPyg2_numt242	mPonAbe1	mPonAbe1_numt238
mPonPyg2	mPonPyg2_numt242	mPonAbe1	mPonAbe1_numt239
mPonPyg2	mPonPyg2_numt242	mPonAbe1	mPonAbe1_numt240
mPonPyg2	mPonPyg2_numt242	mPonAbe1	mPonAbe1_numt243
mPonPyg2	mPonPyg2_numt242	mPonAbe1	mPonAbe1_numt244
mPonPyg2	mPonPyg2_numt242	mPonAbe1	mPonAbe1_numt245
mPonPyg2	mPonPyg2_numt242	mPonAbe1	mPonAbe1_numt249
mPonPyg2	mPonPyg2_numt242	mPonAbe1	mPonAbe1_numt250
mPonPyg2	mPonPyg2_numt242	mPonAbe1	mPonAbe1_numt248
mPonPyg2	mPonPyg2_numt242	mPonAbe1	mPonAbe1_numt253
mPonPyg2	mPonPyg2_numt242	mPonAbe1	mPonAbe1_numt254
mPonPyg2	mPonPyg2_numt242	mPonAbe1	mPonAbe1_numt255
mPonPyg2	mPonPyg2_numt243	CHM13	CHM13_numt614
mPonPyg2	mPonPyg2_numt243	CHM13	CHM13_numt615
mPonPyg2	mPonPyg2_numt243	mGorGor1	mGorGor1_numt416
mPonPyg2	mPonPyg2_numt243	mGorGor1	mGorGor1_numt417
mPonPyg2	mPonPyg2_numt243	mGorGor1	mGorGor1_numt418
mPonPyg2	mPonPyg2_numt243	mGorGor1	mGorGor1_numt422
mPonPyg2	mPonPyg2_numt243	mGorGor1	mGorGor1_numt423
mPonPyg2	mPonPyg2_numt243	mGorGor1	mGorGor1_numt424
mPonPyg2	mPonPyg2_numt243	mPanPan1	mPanPan1_numt270
mPonPyg2	mPonPyg2_numt243	mPanPan1	mPanPan1_numt269
mPonPyg2	mPonPyg2_numt243	mPanTro3	mPanTro3_numt262
mPonPyg2	mPonPyg2_numt243	mPanTro3	mPanTro3_numt263
mPonPyg2	mPonPyg2_numt243	mPonAbe1	mPonAbe1_numt238
mPonPyg2	mPonPyg2_numt243	mPonAbe1	mPonAbe1_numt239
mPonPyg2	mPonPyg2_numt243	mPonAbe1	mPonAbe1_numt240
mPonPyg2	mPonPyg2_numt243	mPonAbe1	mPonAbe1_numt243
mPonPyg2	mPonPyg2_numt243	mPonAbe1	mPonAbe1_numt244
mPonPyg2	mPonPyg2_numt243	mPonAbe1	mPonAbe1_numt245
mPonPyg2	mPonPyg2_numt243	mPonAbe1	mPonAbe1_numt249
mPonPyg2	mPonPyg2_numt243	mPonAbe1	mPonAbe1_numt250
mPonPyg2	mPonPyg2_numt243	mPonAbe1	mPonAbe1_numt248
mPonPyg2	mPonPyg2_numt243	mPonAbe1	mPonAbe1_numt253
mPonPyg2	mPonPyg2_numt243	mPonAbe1	mPonAbe1_numt254
mPonPyg2	mPonPyg2_numt243	mPonAbe1	mPonAbe1_numt255
mPonPyg2	mPonPyg2_numt244	CHM13	CHM13_numt614
mPonPyg2	mPonPyg2_numt244	CHM13	CHM13_numt615
mPonPyg2	mPonPyg2_numt244	mGorGor1	mGorGor1_numt416
mPonPyg2	mPonPyg2_numt244	mGorGor1	mGorGor1_numt417
mPonPyg2	mPonPyg2_numt244	mGorGor1	mGorGor1_numt418
mPonPyg2	mPonPyg2_numt244	mGorGor1	mGorGor1_numt422
mPonPyg2	mPonPyg2_numt244	mGorGor1	mGorGor1_numt423
mPonPyg2	mPonPyg2_numt244	mGorGor1	mGorGor1_numt424
mPonPyg2	mPonPyg2_numt244	mPanPan1	mPanPan1_numt270
mPonPyg2	mPonPyg2_numt244	mPanPan1	mPanPan1_numt269
mPonPyg2	mPonPyg2_numt244	mPanTro3	mPanTro3_numt262
mPonPyg2	mPonPyg2_numt244	mPanTro3	mPanTro3_numt263
mPonPyg2	mPonPyg2_numt244	mPonAbe1	mPonAbe1_numt238
mPonPyg2	mPonPyg2_numt244	mPonAbe1	mPonAbe1_numt239
mPonPyg2	mPonPyg2_numt244	mPonAbe1	mPonAbe1_numt240
mPonPyg2	mPonPyg2_numt244	mPonAbe1	mPonAbe1_numt243
mPonPyg2	mPonPyg2_numt244	mPonAbe1	mPonAbe1_numt244
mPonPyg2	mPonPyg2_numt244	mPonAbe1	mPonAbe1_numt245
mPonPyg2	mPonPyg2_numt244	mPonAbe1	mPonAbe1_numt249
mPonPyg2	mPonPyg2_numt244	mPonAbe1	mPonAbe1_numt250
mPonPyg2	mPonPyg2_numt244	mPonAbe1	mPonAbe1_numt248
mPonPyg2	mPonPyg2_numt244	mPonAbe1	mPonAbe1_numt253
mPonPyg2	mPonPyg2_numt244	mPonAbe1	mPonAbe1_numt254
mPonPyg2	mPonPyg2_numt244	mPonAbe1	mPonAbe1_numt255
mPonPyg2	mPonPyg2_numt245	CHM13	CHM13_numt614
mPonPyg2	mPonPyg2_numt245	CHM13	CHM13_numt615
mPonPyg2	mPonPyg2_numt245	mGorGor1	mGorGor1_numt416
mPonPyg2	mPonPyg2_numt245	mGorGor1	mGorGor1_numt417
mPonPyg2	mPonPyg2_numt245	mGorGor1	mGorGor1_numt418
mPonPyg2	mPonPyg2_numt245	mGorGor1	mGorGor1_numt422
mPonPyg2	mPonPyg2_numt245	mGorGor1	mGorGor1_numt423
mPonPyg2	mPonPyg2_numt245	mGorGor1	mGorGor1_numt424
mPonPyg2	mPonPyg2_numt245	mPanPan1	mPanPan1_numt270
mPonPyg2	mPonPyg2_numt245	mPanPan1	mPanPan1_numt269
mPonPyg2	mPonPyg2_numt245	mPanTro3	mPanTro3_numt262
mPonPyg2	mPonPyg2_numt245	mPanTro3	mPanTro3_numt263
mPonPyg2	mPonPyg2_numt245	mPonAbe1	mPonAbe1_numt238
mPonPyg2	mPonPyg2_numt245	mPonAbe1	mPonAbe1_numt239
mPonPyg2	mPonPyg2_numt245	mPonAbe1	mPonAbe1_numt240
mPonPyg2	mPonPyg2_numt245	mPonAbe1	mPonAbe1_numt243
mPonPyg2	mPonPyg2_numt245	mPonAbe1	mPonAbe1_numt244
mPonPyg2	mPonPyg2_numt245	mPonAbe1	mPonAbe1_numt245
mPonPyg2	mPonPyg2_numt245	mPonAbe1	mPonAbe1_numt249
mPonPyg2	mPonPyg2_numt245	mPonAbe1	mPonAbe1_numt250
mPonPyg2	mPonPyg2_numt245	mPonAbe1	mPonAbe1_numt248
mPonPyg2	mPonPyg2_numt245	mPonAbe1	mPonAbe1_numt253
mPonPyg2	mPonPyg2_numt245	mPonAbe1	mPonAbe1_numt254
mPonPyg2	mPonPyg2_numt245	mPonAbe1	mPonAbe1_numt255
mPonPyg2	mPonPyg2_numt246	CHM13	CHM13_numt614
mPonPyg2	mPonPyg2_numt246	CHM13	CHM13_numt615
mPonPyg2	mPonPyg2_numt246	mGorGor1	mGorGor1_numt416
mPonPyg2	mPonPyg2_numt246	mGorGor1	mGorGor1_numt417
mPonPyg2	mPonPyg2_numt246	mGorGor1	mGorGor1_numt418
mPonPyg2	mPonPyg2_numt246	mGorGor1	mGorGor1_numt422
mPonPyg2	mPonPyg2_numt246	mGorGor1	mGorGor1_numt423
mPonPyg2	mPonPyg2_numt246	mGorGor1	mGorGor1_numt424
mPonPyg2	mPonPyg2_numt246	mPanPan1	mPanPan1_numt270
mPonPyg2	mPonPyg2_numt246	mPanPan1	mPanPan1_numt269
mPonPyg2	mPonPyg2_numt246	mPanTro3	mPanTro3_numt262
mPonPyg2	mPonPyg2_numt246	mPanTro3	mPanTro3_numt263
mPonPyg2	mPonPyg2_numt246	mPonAbe1	mPonAbe1_numt238
mPonPyg2	mPonPyg2_numt246	mPonAbe1	mPonAbe1_numt239
mPonPyg2	mPonPyg2_numt246	mPonAbe1	mPonAbe1_numt240
mPonPyg2	mPonPyg2_numt246	mPonAbe1	mPonAbe1_numt243
mPonPyg2	mPonPyg2_numt246	mPonAbe1	mPonAbe1_numt244
mPonPyg2	mPonPyg2_numt246	mPonAbe1	mPonAbe1_numt245
mPonPyg2	mPonPyg2_numt246	mPonAbe1	mPonAbe1_numt249
mPonPyg2	mPonPyg2_numt246	mPonAbe1	mPonAbe1_numt250
mPonPyg2	mPonPyg2_numt246	mPonAbe1	mPonAbe1_numt248
mPonPyg2	mPonPyg2_numt246	mPonAbe1	mPonAbe1_numt253
mPonPyg2	mPonPyg2_numt246	mPonAbe1	mPonAbe1_numt254
mPonPyg2	mPonPyg2_numt246	mPonAbe1	mPonAbe1_numt255
mPonPyg2	mPonPyg2_numt247	CHM13	CHM13_numt614
mPonPyg2	mPonPyg2_numt247	CHM13	CHM13_numt615
mPonPyg2	mPonPyg2_numt247	mGorGor1	mGorGor1_numt416
mPonPyg2	mPonPyg2_numt247	mGorGor1	mGorGor1_numt417
mPonPyg2	mPonPyg2_numt247	mGorGor1	mGorGor1_numt418
mPonPyg2	mPonPyg2_numt247	mGorGor1	mGorGor1_numt419
mPonPyg2	mPonPyg2_numt247	mGorGor1	mGorGor1_numt421
mPonPyg2	mPonPyg2_numt247	mGorGor1	mGorGor1_numt422
mPonPyg2	mPonPyg2_numt247	mGorGor1	mGorGor1_numt423
mPonPyg2	mPonPyg2_numt247	mGorGor1	mGorGor1_numt424
mPonPyg2	mPonPyg2_numt247	mPanPan1	mPanPan1_numt270
mPonPyg2	mPonPyg2_numt247	mPanPan1	mPanPan1_numt269
mPonPyg2	mPonPyg2_numt247	mPanTro3	mPanTro3_numt262
mPonPyg2	mPonPyg2_numt247	mPanTro3	mPanTro3_numt263
mPonPyg2	mPonPyg2_numt247	mPonAbe1	mPonAbe1_numt238
mPonPyg2	mPonPyg2_numt247	mPonAbe1	mPonAbe1_numt239
mPonPyg2	mPonPyg2_numt247	mPonAbe1	mPonAbe1_numt240
mPonPyg2	mPonPyg2_numt247	mPonAbe1	mPonAbe1_numt243
mPonPyg2	mPonPyg2_numt247	mPonAbe1	mPonAbe1_numt244
mPonPyg2	mPonPyg2_numt247	mPonAbe1	mPonAbe1_numt245
mPonPyg2	mPonPyg2_numt247	mPonAbe1	mPonAbe1_numt249
mPonPyg2	mPonPyg2_numt247	mPonAbe1	mPonAbe1_numt250
mPonPyg2	mPonPyg2_numt247	mPonAbe1	mPonAbe1_numt248
mPonPyg2	mPonPyg2_numt247	mPonAbe1	mPonAbe1_numt253
mPonPyg2	mPonPyg2_numt247	mPonAbe1	mPonAbe1_numt254
mPonPyg2	mPonPyg2_numt247	mPonAbe1	mPonAbe1_numt255
mPonPyg2	mPonPyg2_numt248	mPonAbe1	mPonAbe1_numt237
mPonPyg2	mPonPyg2_numt248	mPonAbe1	mPonAbe1_numt241
mPonPyg2	mPonPyg2_numt248	mPonAbe1	mPonAbe1_numt242
mPonPyg2	mPonPyg2_numt248	mPonAbe1	mPonAbe1_numt246
mPonPyg2	mPonPyg2_numt248	mPonAbe1	mPonAbe1_numt247
mPonPyg2	mPonPyg2_numt248	mPonAbe1	mPonAbe1_numt251
mPonPyg2	mPonPyg2_numt248	mPonAbe1	mPonAbe1_numt252
mPonPyg2	mPonPyg2_numt248	mPonAbe1	mPonAbe1_numt568
mPonPyg2	mPonPyg2_numt249	CHM13	CHM13_numt614
mPonPyg2	mPonPyg2_numt249	CHM13	CHM13_numt615
mPonPyg2	mPonPyg2_numt249	mGorGor1	mGorGor1_numt416
mPonPyg2	mPonPyg2_numt249	mGorGor1	mGorGor1_numt417
mPonPyg2	mPonPyg2_numt249	mGorGor1	mGorGor1_numt418
mPonPyg2	mPonPyg2_numt249	mGorGor1	mGorGor1_numt422
mPonPyg2	mPonPyg2_numt249	mGorGor1	mGorGor1_numt423
mPonPyg2	mPonPyg2_numt249	mGorGor1	mGorGor1_numt424
mPonPyg2	mPonPyg2_numt249	mPanPan1	mPanPan1_numt270
mPonPyg2	mPonPyg2_numt249	mPanPan1	mPanPan1_numt269
mPonPyg2	mPonPyg2_numt249	mPanTro3	mPanTro3_numt262
mPonPyg2	mPonPyg2_numt249	mPanTro3	mPanTro3_numt263
mPonPyg2	mPonPyg2_numt249	mPonAbe1	mPonAbe1_numt238
mPonPyg2	mPonPyg2_numt249	mPonAbe1	mPonAbe1_numt239
mPonPyg2	mPonPyg2_numt249	mPonAbe1	mPonAbe1_numt240
mPonPyg2	mPonPyg2_numt249	mPonAbe1	mPonAbe1_numt243
mPonPyg2	mPonPyg2_numt249	mPonAbe1	mPonAbe1_numt244
mPonPyg2	mPonPyg2_numt249	mPonAbe1	mPonAbe1_numt245
mPonPyg2	mPonPyg2_numt249	mPonAbe1	mPonAbe1_numt249
mPonPyg2	mPonPyg2_numt249	mPonAbe1	mPonAbe1_numt250
mPonPyg2	mPonPyg2_numt249	mPonAbe1	mPonAbe1_numt248
mPonPyg2	mPonPyg2_numt249	mPonAbe1	mPonAbe1_numt253
mPonPyg2	mPonPyg2_numt249	mPonAbe1	mPonAbe1_numt254
mPonPyg2	mPonPyg2_numt249	mPonAbe1	mPonAbe1_numt255
mPonPyg2	mPonPyg2_numt250	CHM13	CHM13_numt614
mPonPyg2	mPonPyg2_numt250	CHM13	CHM13_numt615
mPonPyg2	mPonPyg2_numt250	mGorGor1	mGorGor1_numt416
mPonPyg2	mPonPyg2_numt250	mGorGor1	mGorGor1_numt417
mPonPyg2	mPonPyg2_numt250	mGorGor1	mGorGor1_numt418
mPonPyg2	mPonPyg2_numt250	mGorGor1	mGorGor1_numt422
mPonPyg2	mPonPyg2_numt250	mGorGor1	mGorGor1_numt423
mPonPyg2	mPonPyg2_numt250	mGorGor1	mGorGor1_numt424
mPonPyg2	mPonPyg2_numt250	mPanPan1	mPanPan1_numt270
mPonPyg2	mPonPyg2_numt250	mPanPan1	mPanPan1_numt269
mPonPyg2	mPonPyg2_numt250	mPanTro3	mPanTro3_numt262
mPonPyg2	mPonPyg2_numt250	mPanTro3	mPanTro3_numt263
mPonPyg2	mPonPyg2_numt250	mPonAbe1	mPonAbe1_numt238
mPonPyg2	mPonPyg2_numt250	mPonAbe1	mPonAbe1_numt239
mPonPyg2	mPonPyg2_numt250	mPonAbe1	mPonAbe1_numt240
mPonPyg2	mPonPyg2_numt250	mPonAbe1	mPonAbe1_numt243
mPonPyg2	mPonPyg2_numt250	mPonAbe1	mPonAbe1_numt244
mPonPyg2	mPonPyg2_numt250	mPonAbe1	mPonAbe1_numt245
mPonPyg2	mPonPyg2_numt250	mPonAbe1	mPonAbe1_numt249
mPonPyg2	mPonPyg2_numt250	mPonAbe1	mPonAbe1_numt250
mPonPyg2	mPonPyg2_numt250	mPonAbe1	mPonAbe1_numt248
mPonPyg2	mPonPyg2_numt250	mPonAbe1	mPonAbe1_numt253
mPonPyg2	mPonPyg2_numt250	mPonAbe1	mPonAbe1_numt254
mPonPyg2	mPonPyg2_numt250	mPonAbe1	mPonAbe1_numt255
mPonPyg2	mPonPyg2_numt251	CHM13	CHM13_numt614
mPonPyg2	mPonPyg2_numt251	CHM13	CHM13_numt615
mPonPyg2	mPonPyg2_numt251	mGorGor1	mGorGor1_numt416
mPonPyg2	mPonPyg2_numt251	mGorGor1	mGorGor1_numt417
mPonPyg2	mPonPyg2_numt251	mGorGor1	mGorGor1_numt418
mPonPyg2	mPonPyg2_numt251	mGorGor1	mGorGor1_numt419
mPonPyg2	mPonPyg2_numt251	mGorGor1	mGorGor1_numt421
mPonPyg2	mPonPyg2_numt251	mGorGor1	mGorGor1_numt422
mPonPyg2	mPonPyg2_numt251	mGorGor1	mGorGor1_numt423
mPonPyg2	mPonPyg2_numt251	mGorGor1	mGorGor1_numt424
mPonPyg2	mPonPyg2_numt251	mPanPan1	mPanPan1_numt270
mPonPyg2	mPonPyg2_numt251	mPanPan1	mPanPan1_numt269
mPonPyg2	mPonPyg2_numt251	mPanTro3	mPanTro3_numt262
mPonPyg2	mPonPyg2_numt251	mPanTro3	mPanTro3_numt263
mPonPyg2	mPonPyg2_numt251	mPonAbe1	mPonAbe1_numt238
mPonPyg2	mPonPyg2_numt251	mPonAbe1	mPonAbe1_numt239
mPonPyg2	mPonPyg2_numt251	mPonAbe1	mPonAbe1_numt240
mPonPyg2	mPonPyg2_numt251	mPonAbe1	mPonAbe1_numt243
mPonPyg2	mPonPyg2_numt251	mPonAbe1	mPonAbe1_numt244
mPonPyg2	mPonPyg2_numt251	mPonAbe1	mPonAbe1_numt245
mPonPyg2	mPonPyg2_numt251	mPonAbe1	mPonAbe1_numt249
mPonPyg2	mPonPyg2_numt251	mPonAbe1	mPonAbe1_numt250
mPonPyg2	mPonPyg2_numt251	mPonAbe1	mPonAbe1_numt248
mPonPyg2	mPonPyg2_numt251	mPonAbe1	mPonAbe1_numt253
mPonPyg2	mPonPyg2_numt251	mPonAbe1	mPonAbe1_numt254
mPonPyg2	mPonPyg2_numt251	mPonAbe1	mPonAbe1_numt255
mPonPyg2	mPonPyg2_numt252	mPonAbe1	mPonAbe1_numt237
mPonPyg2	mPonPyg2_numt252	mPonAbe1	mPonAbe1_numt241
mPonPyg2	mPonPyg2_numt252	mPonAbe1	mPonAbe1_numt242
mPonPyg2	mPonPyg2_numt252	mPonAbe1	mPonAbe1_numt246
mPonPyg2	mPonPyg2_numt252	mPonAbe1	mPonAbe1_numt247
mPonPyg2	mPonPyg2_numt252	mPonAbe1	mPonAbe1_numt251
mPonPyg2	mPonPyg2_numt252	mPonAbe1	mPonAbe1_numt252
mPonPyg2	mPonPyg2_numt252	mPonAbe1	mPonAbe1_numt568
mPonPyg2	mPonPyg2_numt253	CHM13	CHM13_numt614
mPonPyg2	mPonPyg2_numt253	CHM13	CHM13_numt615
mPonPyg2	mPonPyg2_numt253	mGorGor1	mGorGor1_numt416
mPonPyg2	mPonPyg2_numt253	mGorGor1	mGorGor1_numt417
mPonPyg2	mPonPyg2_numt253	mGorGor1	mGorGor1_numt418
mPonPyg2	mPonPyg2_numt253	mGorGor1	mGorGor1_numt422
mPonPyg2	mPonPyg2_numt253	mGorGor1	mGorGor1_numt423
mPonPyg2	mPonPyg2_numt253	mGorGor1	mGorGor1_numt424
mPonPyg2	mPonPyg2_numt253	mPanPan1	mPanPan1_numt270
mPonPyg2	mPonPyg2_numt253	mPanPan1	mPanPan1_numt269
mPonPyg2	mPonPyg2_numt253	mPanTro3	mPanTro3_numt262
mPonPyg2	mPonPyg2_numt253	mPanTro3	mPanTro3_numt263
mPonPyg2	mPonPyg2_numt253	mPonAbe1	mPonAbe1_numt238
mPonPyg2	mPonPyg2_numt253	mPonAbe1	mPonAbe1_numt239
mPonPyg2	mPonPyg2_numt253	mPonAbe1	mPonAbe1_numt240
mPonPyg2	mPonPyg2_numt253	mPonAbe1	mPonAbe1_numt243
mPonPyg2	mPonPyg2_numt253	mPonAbe1	mPonAbe1_numt244
mPonPyg2	mPonPyg2_numt253	mPonAbe1	mPonAbe1_numt245
mPonPyg2	mPonPyg2_numt253	mPonAbe1	mPonAbe1_numt249
mPonPyg2	mPonPyg2_numt253	mPonAbe1	mPonAbe1_numt250
mPonPyg2	mPonPyg2_numt253	mPonAbe1	mPonAbe1_numt248
mPonPyg2	mPonPyg2_numt253	mPonAbe1	mPonAbe1_numt253
mPonPyg2	mPonPyg2_numt253	mPonAbe1	mPonAbe1_numt254
mPonPyg2	mPonPyg2_numt253	mPonAbe1	mPonAbe1_numt255
mPonPyg2	mPonPyg2_numt254	CHM13	CHM13_numt614
mPonPyg2	mPonPyg2_numt254	CHM13	CHM13_numt615
mPonPyg2	mPonPyg2_numt254	mGorGor1	mGorGor1_numt416
mPonPyg2	mPonPyg2_numt254	mGorGor1	mGorGor1_numt417
mPonPyg2	mPonPyg2_numt254	mGorGor1	mGorGor1_numt418
mPonPyg2	mPonPyg2_numt254	mGorGor1	mGorGor1_numt422
mPonPyg2	mPonPyg2_numt254	mGorGor1	mGorGor1_numt423
mPonPyg2	mPonPyg2_numt254	mGorGor1	mGorGor1_numt424
mPonPyg2	mPonPyg2_numt254	mPanPan1	mPanPan1_numt270
mPonPyg2	mPonPyg2_numt254	mPanPan1	mPanPan1_numt269
mPonPyg2	mPonPyg2_numt254	mPanTro3	mPanTro3_numt262
mPonPyg2	mPonPyg2_numt254	mPanTro3	mPanTro3_numt263
mPonPyg2	mPonPyg2_numt254	mPonAbe1	mPonAbe1_numt238
mPonPyg2	mPonPyg2_numt254	mPonAbe1	mPonAbe1_numt239
mPonPyg2	mPonPyg2_numt254	mPonAbe1	mPonAbe1_numt240
mPonPyg2	mPonPyg2_numt254	mPonAbe1	mPonAbe1_numt243
mPonPyg2	mPonPyg2_numt254	mPonAbe1	mPonAbe1_numt244
mPonPyg2	mPonPyg2_numt254	mPonAbe1	mPonAbe1_numt245
mPonPyg2	mPonPyg2_numt254	mPonAbe1	mPonAbe1_numt249
mPonPyg2	mPonPyg2_numt254	mPonAbe1	mPonAbe1_numt250
mPonPyg2	mPonPyg2_numt254	mPonAbe1	mPonAbe1_numt248
mPonPyg2	mPonPyg2_numt254	mPonAbe1	mPonAbe1_numt253
mPonPyg2	mPonPyg2_numt254	mPonAbe1	mPonAbe1_numt254
mPonPyg2	mPonPyg2_numt254	mPonAbe1	mPonAbe1_numt255
mPonPyg2	mPonPyg2_numt255	CHM13	CHM13_numt614
mPonPyg2	mPonPyg2_numt255	CHM13	CHM13_numt615
mPonPyg2	mPonPyg2_numt255	mGorGor1	mGorGor1_numt416
