NUMT	Bonobo	Chimpanzee	Human	Gorilla	Sorang	Borang
CHM13_numt376	1	1	1	1	1	1
CHM13_numt377	1	1	1	1	1	1
CHM13_numt378	1	1	1	1	1	1
CHM13_numt379	1	1	1	1	1	1
CHM13_numt380	1	1	1	1	1	1
CHM13_numt381	0	0	1	0	0	0
CHM13_numt382	1	1	1	1	1	1
CHM13_numt383	1	1	1	1	1	1
CHM13_numt384	1	1	1	1	1	1
CHM13_numt385	1	1	1	1	1	1
CHM13_numt386	0	1	1	1	1	1
CHM13_numt387	1	1	1	1	1	1
CHM13_numt388	0	0	1	0	0	0
CHM13_numt389	1	1	1	1	1	1
CHM13_numt390	1	1	1	1	1	1
CHM13_numt391	0	0	1	0	0	0
CHM13_numt392	0	0	1	0	0	0
CHM13_numt393	0	0	1	0	0	0
CHM13_numt395	0	0	1	0	0	0
CHM13_numt396	0	0	1	0	0	0
CHM13_numt397	0	0	1	0	0	0
CHM13_numt399	0	0	1	0	0	0
CHM13_numt400	0	0	1	0	0	0
CHM13_numt401	0	0	1	0	0	0
CHM13_numt402	1	1	1	1	0	0
CHM13_numt403	1	1	1	1	0	0
CHM13_numt404	1	1	1	1	0	0
CHM13_numt405	1	1	1	1	0	0
CHM13_numt406	1	1	1	1	0	0
CHM13_numt407	1	1	1	1	0	0
CHM13_numt408	1	1	1	1	0	0
CHM13_numt409	1	1	1	1	0	0
CHM13_numt410	1	1	1	1	1	1
CHM13_numt411	1	1	1	1	1	1
CHM13_numt412	1	1	1	1	1	1
CHM13_numt414	1	1	1	1	1	1
CHM13_numt415	1	1	1	1	1	1
CHM13_numt416	1	1	1	1	0	0
CHM13_numt417	0	0	1	1	0	0
CHM13_numt418	1	1	1	1	0	0
CHM13_numt419	1	1	1	1	0	0
CHM13_numt420	0	0	1	1	0	0
CHM13_numt421	0	0	1	0	1	0
CHM13_numt422	0	0	1	1	1	1
CHM13_numt423	0	0	1	1	1	1
CHM13_numt424	0	0	1	1	1	1
CHM13_numt425	0	0	1	1	1	1
CHM13_numt426	0	0	1	1	0	0
CHM13_numt427	0	0	1	1	1	1
CHM13_numt428	1	1	1	0	0	0
CHM13_numt429	1	1	1	1	0	0
CHM13_numt430	1	1	1	1	1	1
CHM13_numt431	1	1	1	1	1	1
CHM13_numt432	1	1	1	1	1	1
CHM13_numt433	1	1	1	1	1	1
CHM13_numt434	1	1	1	1	1	1
CHM13_numt435	1	1	1	1	1	0
CHM13_numt436	1	1	1	0	1	1
CHM13_numt437	1	1	1	0	0	0
CHM13_numt438	1	1	1	0	1	1
CHM13_numt439	1	1	1	0	1	1
CHM13_numt440	1	1	1	0	0	1
CHM13_numt441	1	1	1	0	0	0
CHM13_numt442	1	1	1	1	0	0
CHM13_numt443	1	1	1	1	0	0
CHM13_numt444	0	0	1	1	1	0
CHM13_numt445	1	1	1	0	1	1
CHM13_numt446	1	1	1	0	0	0
CHM13_numt447	1	1	1	0	0	0
CHM13_numt448	1	1	1	0	0	0
CHM13_numt449	1	1	1	0	0	0
CHM13_numt450	1	1	1	0	0	0
CHM13_numt451	1	1	1	0	0	0
CHM13_numt452	0	0	1	0	0	0
CHM13_numt453	1	1	1	1	0	0
CHM13_numt454	1	1	1	1	1	1
CHM13_numt455	1	1	1	1	0	0
CHM13_numt456	1	1	1	0	0	0
CHM13_numt457	1	1	1	1	1	1
CHM13_numt459	1	1	1	1	0	0
CHM13_numt460	1	1	1	1	1	1
CHM13_numt461	1	1	1	1	1	1
CHM13_numt462	1	1	1	1	0	1
CHM13_numt463	0	0	1	0	0	0
CHM13_numt464	1	1	1	1	0	0
CHM13_numt465	1	1	1	1	0	0
CHM13_numt466	1	1	1	1	0	0
CHM13_numt467	1	1	1	1	0	0
CHM13_numt468	1	1	1	1	0	0
CHM13_numt469	1	1	1	1	0	0
CHM13_numt470	1	1	1	1	0	0
CHM13_numt471	1	1	1	1	0	0
CHM13_numt472	1	1	1	1	0	0
CHM13_numt473	1	1	1	1	0	0
CHM13_numt474	0	0	1	0	0	0
CHM13_numt475	1	1	1	1	0	0
CHM13_numt476	0	0	1	0	0	0
CHM13_numt477	1	1	1	1	1	1
CHM13_numt478	1	1	1	1	1	1
CHM13_numt479	1	0	1	1	1	1
CHM13_numt480	1	1	1	1	1	1
CHM13_numt481	1	1	1	1	1	1
CHM13_numt482	1	1	1	1	1	1
CHM13_numt483	1	1	1	1	1	1
CHM13_numt484	1	1	1	0	0	0
CHM13_numt485	1	1	1	0	0	0
CHM13_numt486	0	0	1	0	0	0
CHM13_numt488	1	1	1	1	1	1
CHM13_numt489	0	1	1	1	0	0
CHM13_numt490	0	0	1	0	0	0
CHM13_numt491	0	0	1	1	1	1
CHM13_numt492	1	1	1	1	1	1
CHM13_numt493	1	1	1	1	1	1
CHM13_numt494	1	1	1	1	1	1
CHM13_numt495	1	1	1	1	1	1
CHM13_numt496	1	1	1	1	1	1
CHM13_numt497	1	1	1	1	1	1
CHM13_numt498	1	1	1	1	0	0
CHM13_numt499	0	0	1	0	0	0
CHM13_numt500	0	0	1	0	0	0
CHM13_numt501	0	0	1	0	0	0
CHM13_numt502	0	0	1	0	1	1
CHM13_numt503	0	0	1	0	0	0
CHM13_numt504	0	0	1	0	1	1
CHM13_numt505	0	0	1	0	1	1
CHM13_numt506	0	0	1	0	1	1
CHM13_numt507	0	0	1	0	1	1
CHM13_numt508	0	0	1	0	0	0
CHM13_numt509	0	0	1	0	1	1
CHM13_numt510	0	0	1	0	1	1
CHM13_numt511	0	0	1	0	0	0
CHM13_numt512	1	1	1	1	1	1
CHM13_numt513	0	0	1	1	1	1
CHM13_numt515	1	1	1	1	1	1
CHM13_numt516	1	1	1	1	0	0
CHM13_numt517	1	1	1	1	0	0
CHM13_numt518	1	1	1	1	0	0
CHM13_numt519	1	1	1	0	0	0
CHM13_numt520	1	1	1	0	0	0
CHM13_numt521	1	1	1	0	0	0
CHM13_numt522	1	1	1	0	0	0
CHM13_numt523	0	0	1	0	0	0
CHM13_numt524	1	1	1	1	1	1
CHM13_numt525	1	1	1	1	1	1
CHM13_numt526	1	1	1	1	1	1
CHM13_numt527	1	1	1	1	1	1
CHM13_numt528	1	1	1	1	1	1
CHM13_numt529	0	0	1	0	0	0
CHM13_numt530	1	1	1	1	1	1
CHM13_numt531	1	0	1	1	1	1
CHM13_numt532	1	1	1	1	1	1
CHM13_numt533	0	0	1	0	0	0
CHM13_numt534	1	1	1	1	1	1
CHM13_numt535	1	1	1	1	1	0
CHM13_numt536	1	1	1	1	0	0
CHM13_numt537	1	1	1	1	1	1
CHM13_numt538	1	1	1	1	1	1
CHM13_numt539	1	1	1	1	0	0
CHM13_numt540	1	1	1	1	1	1
CHM13_numt541	1	1	1	1	0	1
CHM13_numt542	1	1	1	1	1	1
CHM13_numt543	1	1	1	1	1	1
CHM13_numt544	1	1	1	1	1	1
CHM13_numt545	0	0	1	0	0	0
CHM13_numt546	0	0	1	0	0	0
CHM13_numt547	1	1	1	1	0	0
CHM13_numt548	1	1	1	1	0	0
CHM13_numt549	1	1	1	1	0	0
CHM13_numt550	1	1	1	0	0	0
CHM13_numt551	1	1	1	0	0	0
CHM13_numt552	1	1	1	0	0	0
CHM13_numt553	1	1	1	0	0	0
CHM13_numt554	0	0	1	0	0	0
CHM13_numt555	1	1	1	1	0	0
CHM13_numt556	1	1	1	1	0	0
CHM13_numt557	1	1	1	1	0	0
CHM13_numt558	0	0	1	0	0	0
CHM13_numt559	1	1	1	0	1	1
CHM13_numt560	1	1	1	1	1	1
CHM13_numt561	1	1	1	1	1	1
CHM13_numt562	1	1	1	0	1	1
CHM13_numt564	1	1	1	0	1	1
CHM13_numt565	1	1	1	1	0	1
CHM13_numt566	0	0	1	0	0	0
CHM13_numt567	1	1	1	1	0	0
CHM13_numt568	1	1	1	1	0	0
CHM13_numt569	1	1	1	1	0	0
CHM13_numt570	1	1	1	0	0	0
CHM13_numt571	1	1	1	0	0	0
CHM13_numt572	1	1	1	0	0	0
CHM13_numt573	1	1	1	0	0	0
CHM13_numt574	1	1	1	1	0	0
CHM13_numt575	1	1	1	1	1	1
CHM13_numt576	1	1	1	1	1	1
CHM13_numt577	0	0	1	1	1	1
CHM13_numt578	1	1	1	0	0	0
CHM13_numt579	1	1	1	1	1	1
CHM13_numt580	1	1	1	1	0	0
CHM13_numt581	1	1	1	1	1	1
CHM13_numt582	1	1	1	1	0	0
CHM13_numt583	1	1	1	1	1	1
CHM13_numt584	1	1	1	1	1	1
CHM13_numt585	1	1	1	1	0	0
CHM13_numt586	0	0	1	0	0	0
CHM13_numt587	1	1	1	1	0	1
CHM13_numt588	1	1	1	1	1	1
CHM13_numt589	1	1	1	1	0	0
CHM13_numt590	1	1	1	1	1	1
CHM13_numt591	1	1	1	1	1	1
CHM13_numt592	1	1	1	0	0	0
CHM13_numt593	1	1	1	1	0	0
CHM13_numt594	1	1	1	1	1	1
CHM13_numt595	1	1	1	0	0	0
CHM13_numt596	1	1	1	0	0	0
CHM13_numt597	0	1	1	1	0	0
CHM13_numt598	1	1	1	0	0	0
CHM13_numt599	1	0	1	1	1	1
CHM13_numt600	0	0	1	1	0	0
CHM13_numt601	1	1	1	1	1	1
CHM13_numt602	1	1	1	1	1	1
CHM13_numt603	1	1	1	1	1	1
CHM13_numt604	1	1	1	0	0	0
CHM13_numt605	1	1	1	0	1	1
CHM13_numt606	0	1	1	0	1	1
CHM13_numt607	0	1	1	0	1	1
CHM13_numt608	0	1	1	0	1	1
CHM13_numt609	0	1	1	0	1	1
CHM13_numt610	0	1	1	0	1	1
CHM13_numt611	0	1	1	0	1	1
CHM13_numt612	0	1	1	0	1	1
CHM13_numt613	1	1	1	0	1	1
CHM13_numt614	0	0	1	1	1	0
CHM13_numt615	0	0	1	1	1	1
CHM13_numt616	0	0	1	0	0	0
CHM13_numt617	0	0	1	0	1	1
CHM13_numt618	0	0	1	0	0	0
CHM13_numt619	0	0	1	0	0	0
CHM13_numt620	1	1	1	0	0	0
CHM13_numt621	1	1	1	0	0	0
CHM13_numt622	1	1	1	0	1	1
CHM13_numt623	1	1	1	0	1	1
CHM13_numt624	0	0	1	0	1	1
CHM13_numt625	0	0	1	0	0	0
CHM13_numt626	0	0	1	0	0	0
CHM13_numt627	1	1	1	1	0	0
CHM13_numt628	0	0	1	0	0	0
CHM13_numt629	1	1	1	1	1	1
CHM13_numt630	1	1	1	1	1	1
CHM13_numt631	1	1	1	1	1	1
CHM13_numt632	1	1	1	1	1	1
CHM13_numt633	1	1	1	1	1	1
CHM13_numt634	1	1	1	0	1	1
CHM13_numt635	1	1	1	1	1	1
CHM13_numt636	1	1	1	1	1	1
CHM13_numt637	1	1	1	1	1	1
CHM13_numt638	1	1	1	1	0	0
CHM13_numt639	1	1	1	1	1	1
CHM13_numt640	1	1	1	0	1	1
CHM13_numt641	1	1	1	1	1	1
CHM13_numt642	1	1	1	1	1	1
CHM13_numt643	1	1	1	1	1	1
CHM13_numt644	1	1	1	1	1	1
CHM13_numt645	1	1	1	1	0	0
CHM13_numt646	1	1	1	1	1	1
CHM13_numt647	1	1	1	1	1	1
CHM13_numt648	1	1	1	1	1	1
CHM13_numt650	1	1	1	1	0	0
CHM13_numt651	1	1	1	1	0	0
CHM13_numt652	1	1	1	1	0	0
CHM13_numt653	1	1	1	1	0	0
CHM13_numt654	1	1	1	1	0	0
CHM13_numt655	1	1	1	1	1	1
CHM13_numt656	0	0	1	0	0	0
CHM13_numt657	0	0	1	0	0	0
CHM13_numt658	1	1	1	1	0	0
CHM13_numt659	1	1	1	1	0	0
CHM13_numt660	1	1	1	1	0	0
CHM13_numt661	1	1	1	1	1	1
CHM13_numt662	1	0	1	0	0	0
CHM13_numt663	1	1	1	1	1	1
CHM13_numt665	1	1	1	1	1	1
CHM13_numt666	0	0	1	0	0	0
CHM13_numt667	1	1	1	1	0	0
CHM13_numt668	1	1	1	1	0	0
CHM13_numt669	1	1	1	1	0	0
CHM13_numt670	0	0	1	0	0	0
CHM13_numt671	1	1	1	1	0	0
CHM13_numt672	1	1	1	1	0	0
CHM13_numt673	1	1	1	1	0	0
CHM13_numt674	0	0	1	0	0	0
CHM13_numt675	1	1	1	1	1	1
CHM13_numt676	1	1	1	1	1	1
CHM13_numt677	1	1	1	1	1	1
CHM13_numt678	1	1	1	1	1	1
CHM13_numt679	1	1	1	1	1	1
CHM13_numt680	1	1	1	0	1	1
CHM13_numt681	1	1	1	0	0	0
CHM13_numt682	1	1	1	0	0	0
CHM13_numt683	1	1	1	0	0	0
CHM13_numt684	1	1	1	0	1	1
CHM13_numt685	1	1	1	1	1	1
CHM13_numt686	1	1	1	1	0	0
CHM13_numt687	0	0	1	1	0	0
CHM13_numt688	0	0	1	0	0	0
CHM13_numt689	1	1	1	1	0	0
CHM13_numt690	1	1	1	1	0	0
CHM13_numt691	1	1	1	1	0	0
CHM13_numt692	1	1	1	1	0	0
CHM13_numt693	0	0	1	0	0	0
CHM13_numt694	1	1	1	0	0	0
CHM13_numt695	1	1	1	0	0	0
CHM13_numt696	1	1	1	0	0	0
CHM13_numt697	1	1	1	1	0	0
CHM13_numt698	1	1	1	1	0	0
CHM13_numt699	1	1	1	1	0	0
CHM13_numt700	0	0	1	0	0	0
CHM13_numt701	1	1	1	1	0	0
CHM13_numt702	1	1	1	1	0	0
CHM13_numt703	1	1	1	1	0	0
CHM13_numt704	1	1	1	1	1	1
CHM13_numt705	0	0	1	0	0	0
CHM13_numt706	1	1	1	1	0	0
CHM13_numt707	1	1	1	1	1	1
CHM13_numt708	1	1	1	1	0	1
CHM13_numt709	0	0	1	1	0	0
CHM13_numt710	0	0	1	1	1	1
CHM13_numt711	0	0	1	1	1	1
CHM13_numt712	0	0	1	1	1	1
CHM13_numt713	0	0	1	1	1	1
CHM13_numt714	0	0	1	1	1	1
CHM13_numt715	1	1	1	1	1	1
CHM13_numt716	0	0	1	0	0	0
CHM13_numt717	1	1	1	1	0	0
CHM13_numt718	1	1	1	1	1	1
CHM13_numt719	1	1	1	1	1	1
CHM13_numt720	1	1	1	1	1	0
CHM13_numt721	1	1	1	1	1	1
CHM13_numt722	1	1	1	1	1	1
CHM13_numt723	1	1	1	1	1	1
CHM13_numt724	1	1	1	1	1	1
CHM13_numt725	1	1	1	1	1	1
CHM13_numt726	0	0	1	0	0	0
CHM13_numt727	1	1	1	1	1	1
CHM13_numt729	0	1	1	1	0	0
CHM13_numt730	1	1	1	1	0	0
CHM13_numt732	0	0	1	0	0	0
CHM13_numt733	1	1	1	1	1	1
CHM13_numt734	1	1	1	1	1	1
CHM13_numt735	1	1	1	1	0	0
CHM13_numt736	1	1	1	1	0	0
CHM13_numt737	1	1	1	1	1	1
CHM13_numt738	1	1	1	1	1	1
CHM13_numt739	1	1	1	1	1	1
CHM13_numt740	1	1	1	1	1	1
CHM13_numt741	1	1	1	1	1	1
CHM13_numt742	1	1	1	1	1	1
CHM13_numt743	1	1	1	1	1	1
CHM13_numt744	1	1	1	1	1	1
CHM13_numt745	1	1	1	1	1	1
CHM13_numt746	1	1	1	1	1	1
CHM13_numt747	1	1	1	1	1	1
CHM13_numt748	1	1	1	1	1	1
CHM13_numt749	1	1	1	1	1	1
CHM13_numt750	0	0	1	1	1	1
CHM13_numt751	1	1	1	1	1	0
CHM13_numt752	1	1	1	1	1	1
CHM13_numt753	1	1	1	1	1	1
CHM13_numt754	1	1	1	1	1	1
CHM13_numt755	1	1	1	1	1	1
CHM13_numt756	1	1	1	1	1	1
CHM13_numt757	0	0	1	0	0	0
CHM13_numt759	1	1	1	1	1	1
CHM13_numt760	1	1	1	1	1	1
CHM13_numt761	1	1	1	1	1	1
CHM13_numt762	1	1	1	1	0	0
CHM13_numt763	1	1	1	1	1	1
CHM13_numt764	1	1	1	1	1	0
CHM13_numt765	1	1	1	1	1	1
CHM13_numt766	1	1	1	1	1	1
CHM13_numt767	1	1	1	1	1	1
CHM13_numt768	1	1	1	1	1	1
CHM13_numt769	1	1	1	1	1	1
CHM13_numt770	0	0	1	0	0	0
CHM13_numt772	0	0	1	0	0	0
CHM13_numt773	0	0	1	0	0	0
CHM13_numt774	0	0	1	0	0	0
CHM13_numt775	0	0	1	0	0	0
CHM13_numt776	1	1	1	0	0	0
CHM13_numt777	1	1	1	0	0	0
CHM13_numt778	1	1	1	0	0	0
CHM13_numt779	1	1	1	1	0	0
CHM13_numt780	0	0	1	0	0	0
