Query_Species	NUMT	NUMT_info	Loci	DB_Species	Matches	Counts
mPanTro3	mPanTro3_numt475	NUMT_377bp_86%	-::chr3_hap1_hsa4:129249681-129250058	HG01358	['+::HG01358#1#CM089053.1:130008183-130009550']	1
mPanTro3	mPanTro3_numt475	NUMT_377bp_86%	-::chr3_hap1_hsa4:129249681-129250058	HG02572	['+::HG02572#1#CM088153.1:129906917-129908287']	1
mPanTro3	mPanTro3_numt475	NUMT_377bp_86%	-::chr3_hap1_hsa4:129249681-129250058	HG04184	['+::HG04184#1#JBHDSH010000048.1:78914632-78915999']	1
mPanTro3	mPanTro3_numt477	NUMT_14848bp_76%,NUMT_6589bp_74%,NUMT_8256bp_77%	-::chr3_hap1_hsa4:157268603-157283451	HG002	['+::HG002#1#chr4:157634464-157650313']	1
mPanTro3	mPanTro3_numt477	NUMT_14848bp_76%,NUMT_6589bp_74%,NUMT_8256bp_77%	-::chr3_hap1_hsa4:157268603-157283451	HG00597	['+::HG00597#1#JBHDUU010000002.1:106170355-106186204']	1
mPanTro3	mPanTro3_numt477	NUMT_14848bp_76%,NUMT_6589bp_74%,NUMT_8256bp_77%	-::chr3_hap1_hsa4:157268603-157283451	HG01358	['+::HG01358#1#CM089053.1:157387267-157403116']	1
mPanTro3	mPanTro3_numt477	NUMT_14848bp_76%,NUMT_6589bp_74%,NUMT_8256bp_77%	-::chr3_hap1_hsa4:157268603-157283451	HG02572	['+::HG02572#1#CM088153.1:157368518-157384367']	1
mPanTro3	mPanTro3_numt477	NUMT_14848bp_76%,NUMT_6589bp_74%,NUMT_8256bp_77%	-::chr3_hap1_hsa4:157268603-157283451	HG04184	['+::HG04184#1#JBHDSH010000048.1:106289537-106305386']	1
mPanTro3	mPanTro3_numt478	NUMT_110bp_86%	+::chr3_hap1_hsa4:164939024-164939134	HG002	['+::HG002#1#chr4:165410256-165411395']	1
mPanTro3	mPanTro3_numt478	NUMT_110bp_86%	+::chr3_hap1_hsa4:164939024-164939134	HG00597	['+::HG00597#1#JBHDUU010000002.1:113957789-113958928']	1
mPanTro3	mPanTro3_numt478	NUMT_110bp_86%	+::chr3_hap1_hsa4:164939024-164939134	HG01358	['+::HG01358#1#CM089053.1:165176672-165177811']	1
mPanTro3	mPanTro3_numt478	NUMT_110bp_86%	+::chr3_hap1_hsa4:164939024-164939134	HG02572	['+::HG02572#1#CM088153.1:165160232-165161371']	1
mPanTro3	mPanTro3_numt478	NUMT_110bp_86%	+::chr3_hap1_hsa4:164939024-164939134	HG04184	['+::HG04184#1#JBHDSH010000048.1:114071846-114072985']	1
mPanTro3	mPanTro3_numt481	NUMT_149bp_78%	+::chr3_hap1_hsa4:180741068-180741217	HG002	['+::HG002#1#chr4:181251584-181252733']	1
mPanTro3	mPanTro3_numt481	NUMT_149bp_78%	+::chr3_hap1_hsa4:180741068-180741217	HG00597	['+::HG00597#1#JBHDUU010000002.1:129792350-129793499']	1
mPanTro3	mPanTro3_numt481	NUMT_149bp_78%	+::chr3_hap1_hsa4:180741068-180741217	HG01358	['+::HG01358#1#CM089053.1:181023805-181024954']	1
mPanTro3	mPanTro3_numt481	NUMT_149bp_78%	+::chr3_hap1_hsa4:180741068-180741217	HG02572	['+::HG02572#1#CM088153.1:181007398-181008547']	1
mPanTro3	mPanTro3_numt481	NUMT_149bp_78%	+::chr3_hap1_hsa4:180741068-180741217	HG04184	['+::HG04184#1#JBHDSH010000048.1:129902737-129903886']	1
mPanTro3	mPanTro3_numt483	NUMT_63bp_88%	+::chr3_hap1_hsa4:186935394-186935457	HG002	['+::HG002#1#chr4:187478227-187479284']	1
mPanTro3	mPanTro3_numt483	NUMT_63bp_88%	+::chr3_hap1_hsa4:186935394-186935457	HG00597	['+::HG00597#1#JBHDUU010000002.1:136018975-136020032']	1
mPanTro3	mPanTro3_numt483	NUMT_63bp_88%	+::chr3_hap1_hsa4:186935394-186935457	HG01358	['+::HG01358#1#CM089053.1:187256378-187257435']	1
mPanTro3	mPanTro3_numt483	NUMT_63bp_88%	+::chr3_hap1_hsa4:186935394-186935457	HG02572	['+::HG02572#1#CM088153.1:187244130-187245187']	1
mPanTro3	mPanTro3_numt483	NUMT_63bp_88%	+::chr3_hap1_hsa4:186935394-186935457	HG04184	['+::HG04184#1#JBHDSH010000048.1:136215916-136216973']	1
mPanTro3	mPanTro3_numt485	NUMT_224bp_72%	-::chr4_hap1_hsa5:2034853-2035077	HG002	['+::HG002#1#chr5:1380568-1381793']	1
mPanTro3	mPanTro3_numt485	NUMT_224bp_72%	-::chr4_hap1_hsa5:2034853-2035077	HG00597	['+::HG00597#1#CM085769.1:1378754-1379980']	1
mPanTro3	mPanTro3_numt485	NUMT_224bp_72%	-::chr4_hap1_hsa5:2034853-2035077	HG01358	['+::HG01358#1#CM089054.1:1469286-1470511']	1
mPanTro3	mPanTro3_numt485	NUMT_224bp_72%	-::chr4_hap1_hsa5:2034853-2035077	HG02572	['+::HG02572#1#CM088154.1:1478083-1479308']	1
mPanTro3	mPanTro3_numt485	NUMT_224bp_72%	-::chr4_hap1_hsa5:2034853-2035077	HG04184	['+::HG04184#1#CM086459.1:1450499-1451724']	1
mPanTro3	mPanTro3_numt486	NUMT_579bp_80%	-::chr4_hap1_hsa5:6065502-6066081	HG002	['+::HG002#1#chr5:5422579-5424150']	1
mPanTro3	mPanTro3_numt486	NUMT_579bp_80%	-::chr4_hap1_hsa5:6065502-6066081	HG00597	['+::HG00597#1#CM085769.1:5419864-5421443']	1
mPanTro3	mPanTro3_numt486	NUMT_579bp_80%	-::chr4_hap1_hsa5:6065502-6066081	HG01358	['+::HG01358#1#CM089054.1:5517775-5519350']	1
mPanTro3	mPanTro3_numt486	NUMT_579bp_80%	-::chr4_hap1_hsa5:6065502-6066081	HG02572	['+::HG02572#1#CM088154.1:5514987-5516558']	1
mPanTro3	mPanTro3_numt486	NUMT_579bp_80%	-::chr4_hap1_hsa5:6065502-6066081	HG04184	['+::HG04184#1#CM086459.1:5489774-5491345']	1
mPanTro3	mPanTro3_numt487	NUMT_908bp_79%	-::chr4_hap1_hsa5:6066093-6067001	HG002	['+::HG002#1#chr5:5423162-5425016']	1
mPanTro3	mPanTro3_numt487	NUMT_908bp_79%	-::chr4_hap1_hsa5:6066093-6067001	HG00597	['+::HG00597#1#CM085769.1:5420455-5422309']	1
mPanTro3	mPanTro3_numt487	NUMT_908bp_79%	-::chr4_hap1_hsa5:6066093-6067001	HG01358	['+::HG01358#1#CM089054.1:5518362-5520216']	1
mPanTro3	mPanTro3_numt487	NUMT_908bp_79%	-::chr4_hap1_hsa5:6066093-6067001	HG02572	['+::HG02572#1#CM088154.1:5515570-5517424']	1
mPanTro3	mPanTro3_numt487	NUMT_908bp_79%	-::chr4_hap1_hsa5:6066093-6067001	HG04184	['+::HG04184#1#CM086459.1:5490357-5492211']	1
mPanTro3	mPanTro3_numt489	NUMT_153bp_72%	+::chr4_hap1_hsa5:9085910-9086063	HG002	['+::HG002#1#chr5:8454405-8455562']	1
mPanTro3	mPanTro3_numt489	NUMT_153bp_72%	+::chr4_hap1_hsa5:9085910-9086063	HG00597	['+::HG00597#1#CM085769.1:8453981-8455138']	1
mPanTro3	mPanTro3_numt489	NUMT_153bp_72%	+::chr4_hap1_hsa5:9085910-9086063	HG01358	['+::HG01358#1#CM089054.1:8550801-8551958']	1
mPanTro3	mPanTro3_numt489	NUMT_153bp_72%	+::chr4_hap1_hsa5:9085910-9086063	HG02572	['+::HG02572#1#CM088154.1:8546886-8548043']	1
mPanTro3	mPanTro3_numt489	NUMT_153bp_72%	+::chr4_hap1_hsa5:9085910-9086063	HG04184	['+::HG04184#1#CM086459.1:8526481-8527638']	1
mPanTro3	mPanTro3_numt490	NUMT_2002bp_73%	+::chr4_hap1_hsa5:9285007-9287009	HG002	['+::HG002#1#chr5:8656465-8659468']	1
mPanTro3	mPanTro3_numt490	NUMT_2002bp_73%	+::chr4_hap1_hsa5:9285007-9287009	HG00597	['+::HG00597#1#CM085769.1:8655984-8658987']	1
mPanTro3	mPanTro3_numt490	NUMT_2002bp_73%	+::chr4_hap1_hsa5:9285007-9287009	HG01358	['+::HG01358#1#CM089054.1:8752857-8755860']	1
mPanTro3	mPanTro3_numt490	NUMT_2002bp_73%	+::chr4_hap1_hsa5:9285007-9287009	HG02572	['+::HG02572#1#CM088154.1:8748870-8751873']	1
mPanTro3	mPanTro3_numt490	NUMT_2002bp_73%	+::chr4_hap1_hsa5:9285007-9287009	HG04184	['+::HG04184#1#CM086459.1:8728517-8731520']	1
mPanTro3	mPanTro3_numt491	NUMT_502bp_70%	+::chr4_hap1_hsa5:9287183-9287685	HG002	['+::HG002#1#chr5:8658642-8660144']	1
mPanTro3	mPanTro3_numt491	NUMT_502bp_70%	+::chr4_hap1_hsa5:9287183-9287685	HG00597	['+::HG00597#1#CM085769.1:8658161-8659663']	1
mPanTro3	mPanTro3_numt491	NUMT_502bp_70%	+::chr4_hap1_hsa5:9287183-9287685	HG01358	['+::HG01358#1#CM089054.1:8755034-8756536']	1
mPanTro3	mPanTro3_numt491	NUMT_502bp_70%	+::chr4_hap1_hsa5:9287183-9287685	HG02572	['+::HG02572#1#CM088154.1:8751047-8752549']	1
mPanTro3	mPanTro3_numt491	NUMT_502bp_70%	+::chr4_hap1_hsa5:9287183-9287685	HG04184	['+::HG04184#1#CM086459.1:8730694-8732196']	1
mPanTro3	mPanTro3_numt492	NUMT_484bp_80%	+::chr4_hap1_hsa5:9288516-9289000	HG002	['+::HG002#1#chr5:8659975-8661462']	1
mPanTro3	mPanTro3_numt492	NUMT_484bp_80%	+::chr4_hap1_hsa5:9288516-9289000	HG00597	['+::HG00597#1#CM085769.1:8659494-8660981']	1
mPanTro3	mPanTro3_numt492	NUMT_484bp_80%	+::chr4_hap1_hsa5:9288516-9289000	HG01358	['+::HG01358#1#CM089054.1:8756367-8757854']	1
mPanTro3	mPanTro3_numt492	NUMT_484bp_80%	+::chr4_hap1_hsa5:9288516-9289000	HG02572	['+::HG02572#1#CM088154.1:8752380-8753867']	1
mPanTro3	mPanTro3_numt492	NUMT_484bp_80%	+::chr4_hap1_hsa5:9288516-9289000	HG04184	['+::HG04184#1#CM086459.1:8732027-8733514']	1
mPanTro3	mPanTro3_numt493	NUMT_116bp_78%	-::chr4_hap1_hsa5:19433492-19433608	HG002	['+::HG002#1#chr5:18587442-18588557']	1
mPanTro3	mPanTro3_numt493	NUMT_116bp_78%	-::chr4_hap1_hsa5:19433492-19433608	HG00597	['+::HG00597#1#CM085769.1:18598926-18600041']	1
mPanTro3	mPanTro3_numt493	NUMT_116bp_78%	-::chr4_hap1_hsa5:19433492-19433608	HG01358	['+::HG01358#1#CM089054.1:18712961-18714076']	1
mPanTro3	mPanTro3_numt493	NUMT_116bp_78%	-::chr4_hap1_hsa5:19433492-19433608	HG02572	['+::HG02572#1#CM088154.1:18690047-18691162']	1
mPanTro3	mPanTro3_numt493	NUMT_116bp_78%	-::chr4_hap1_hsa5:19433492-19433608	HG04184	['+::HG04184#1#CM086459.1:18605557-18606672']	1
mPanTro3	mPanTro3_numt494	NUMT_3463bp_88%	-::chr4_hap1_hsa5:21567324-21570787	HG002	['+::HG002#1#chr5:101893595-101898057']	1
mPanTro3	mPanTro3_numt494	NUMT_3463bp_88%	-::chr4_hap1_hsa5:21567324-21570787	HG00597	['+::HG00597#1#CM085769.1:95251257-95255719']	1
mPanTro3	mPanTro3_numt494	NUMT_3463bp_88%	-::chr4_hap1_hsa5:21567324-21570787	HG01358	['+::HG01358#1#CM089054.1:96165630-96170092']	1
mPanTro3	mPanTro3_numt494	NUMT_3463bp_88%	-::chr4_hap1_hsa5:21567324-21570787	HG02572	['+::HG02572#1#CM088154.1:96532206-96536668']	1
mPanTro3	mPanTro3_numt494	NUMT_3463bp_88%	-::chr4_hap1_hsa5:21567324-21570787	HG04184	['+::HG04184#1#CM086459.1:96969595-96974057']	1
mPanTro3	mPanTro3_numt495	NUMT_55bp_84%	+::chr4_hap1_hsa5:28975679-28975734	HG002	['+::HG002#1#chr5:94510767-94511823']	1
mPanTro3	mPanTro3_numt495	NUMT_55bp_84%	+::chr4_hap1_hsa5:28975679-28975734	HG00597	['+::HG00597#1#CM085769.1:87868043-87869099']	1
mPanTro3	mPanTro3_numt495	NUMT_55bp_84%	+::chr4_hap1_hsa5:28975679-28975734	HG01358	['+::HG01358#1#CM089054.1:88780548-88781604']	1
mPanTro3	mPanTro3_numt495	NUMT_55bp_84%	+::chr4_hap1_hsa5:28975679-28975734	HG02572	['+::HG02572#1#CM088154.1:89155092-89156148']	1
mPanTro3	mPanTro3_numt495	NUMT_55bp_84%	+::chr4_hap1_hsa5:28975679-28975734	HG04184	['+::HG04184#1#CM086459.1:89587208-89588264']	1
mPanTro3	mPanTro3_numt496	NUMT_529bp_66%	+::chr4_hap1_hsa5:30813644-30814173	HG002	['+::HG002#1#chr5:92560485-92562015']	1
mPanTro3	mPanTro3_numt496	NUMT_529bp_66%	+::chr4_hap1_hsa5:30813644-30814173	HG00597	['+::HG00597#1#CM085769.1:85920346-85921878']	1
mPanTro3	mPanTro3_numt496	NUMT_529bp_66%	+::chr4_hap1_hsa5:30813644-30814173	HG01358	['+::HG01358#1#CM089054.1:86832348-86833886']	1
mPanTro3	mPanTro3_numt496	NUMT_529bp_66%	+::chr4_hap1_hsa5:30813644-30814173	HG02572	['+::HG02572#1#CM088154.1:87206706-87208234']	1
mPanTro3	mPanTro3_numt496	NUMT_529bp_66%	+::chr4_hap1_hsa5:30813644-30814173	HG04184	['+::HG04184#1#CM086459.1:87636751-87638277']	1
mPanTro3	mPanTro3_numt497	NUMT_63bp_83%	-::chr4_hap1_hsa5:30967850-30967913	HG002	['+::HG002#1#chr5:92408113-92409176']	1
mPanTro3	mPanTro3_numt497	NUMT_63bp_83%	-::chr4_hap1_hsa5:30967850-30967913	HG00597	['+::HG00597#1#CM085769.1:85767328-85768391']	1
mPanTro3	mPanTro3_numt497	NUMT_63bp_83%	-::chr4_hap1_hsa5:30967850-30967913	HG01358	['+::HG01358#1#CM089054.1:86679423-86680486']	1
mPanTro3	mPanTro3_numt497	NUMT_63bp_83%	-::chr4_hap1_hsa5:30967850-30967913	HG02572	['+::HG02572#1#CM088154.1:87054356-87055419']	1
mPanTro3	mPanTro3_numt497	NUMT_63bp_83%	-::chr4_hap1_hsa5:30967850-30967913	HG04184	['+::HG04184#1#CM086459.1:87484077-87485140']	1
mPanTro3	mPanTro3_numt498	NUMT_2118bp_96%,NUMT_227bp_87%,NUMT_2351bp_95%	+::chr4_hap1_hsa5:35407448-35409799	HG002	['+::HG002#1#chr5:87978803-87982145']	1
mPanTro3	mPanTro3_numt498	NUMT_2118bp_96%,NUMT_227bp_87%,NUMT_2351bp_95%	+::chr4_hap1_hsa5:35407448-35409799	HG00597	['+::HG00597#1#CM085769.1:81337724-81341061']	1
mPanTro3	mPanTro3_numt498	NUMT_2118bp_96%,NUMT_227bp_87%,NUMT_2351bp_95%	+::chr4_hap1_hsa5:35407448-35409799	HG01358	['+::HG01358#1#CM089054.1:82250429-82253766']	1
mPanTro3	mPanTro3_numt498	NUMT_2118bp_96%,NUMT_227bp_87%,NUMT_2351bp_95%	+::chr4_hap1_hsa5:35407448-35409799	HG02572	['+::HG02572#1#CM088154.1:82618283-82621620']	1
mPanTro3	mPanTro3_numt498	NUMT_2118bp_96%,NUMT_227bp_87%,NUMT_2351bp_95%	+::chr4_hap1_hsa5:35407448-35409799	HG04184	['+::HG04184#1#CM086459.1:83054789-83058125']	1
mPanTro3	mPanTro3_numt500	NUMT_226bp_69%	-::chr4_hap1_hsa5:36645549-36645775	HG002	['+::HG002#1#chr5:86729663-86730887']	1
mPanTro3	mPanTro3_numt500	NUMT_226bp_69%	-::chr4_hap1_hsa5:36645549-36645775	HG00597	['+::HG00597#1#CM085769.1:80088078-80089302']	1
mPanTro3	mPanTro3_numt500	NUMT_226bp_69%	-::chr4_hap1_hsa5:36645549-36645775	HG01358	['+::HG01358#1#CM089054.1:81001147-81002371']	1
mPanTro3	mPanTro3_numt500	NUMT_226bp_69%	-::chr4_hap1_hsa5:36645549-36645775	HG02572	['+::HG02572#1#CM088154.1:81368516-81369740']	1
mPanTro3	mPanTro3_numt500	NUMT_226bp_69%	-::chr4_hap1_hsa5:36645549-36645775	HG04184	['+::HG04184#1#CM086459.1:81805067-81806291']	1
mPanTro3	mPanTro3_numt501	NUMT_74bp_81%	+::chr4_hap1_hsa5:42815243-42815317	HG002	['+::HG002#1#chr5:80564790-80565865']	1
mPanTro3	mPanTro3_numt501	NUMT_74bp_81%	+::chr4_hap1_hsa5:42815243-42815317	HG00597	['+::HG00597#1#CM085769.1:73913432-73914507']	1
mPanTro3	mPanTro3_numt501	NUMT_74bp_81%	+::chr4_hap1_hsa5:42815243-42815317	HG01358	['+::HG01358#1#CM089054.1:74832042-74833117']	1
mPanTro3	mPanTro3_numt501	NUMT_74bp_81%	+::chr4_hap1_hsa5:42815243-42815317	HG02572	['+::HG02572#1#CM088154.1:75193166-75194241']	1
mPanTro3	mPanTro3_numt501	NUMT_74bp_81%	+::chr4_hap1_hsa5:42815243-42815317	HG04184	['+::HG04184#1#CM086459.1:75641327-75642402']	1
mPanTro3	mPanTro3_numt502	NUMT_485bp_82%	+::chr4_hap1_hsa5:53858046-53858531	HG002	['+::HG002#1#chr5:68353327-68354815']	1
mPanTro3	mPanTro3_numt502	NUMT_485bp_82%	+::chr4_hap1_hsa5:53858046-53858531	HG00597	['+::HG00597#1#CM085769.1:61705286-61706773']	1
mPanTro3	mPanTro3_numt502	NUMT_485bp_82%	+::chr4_hap1_hsa5:53858046-53858531	HG01358	['+::HG01358#1#CM089054.1:62347193-62348681']	1
mPanTro3	mPanTro3_numt502	NUMT_485bp_82%	+::chr4_hap1_hsa5:53858046-53858531	HG02572	['+::HG02572#1#CM088154.1:62941816-62943301']	1
mPanTro3	mPanTro3_numt502	NUMT_485bp_82%	+::chr4_hap1_hsa5:53858046-53858531	HG04184	['+::HG04184#1#CM086459.1:63829776-63831263']	1
mPanTro3	mPanTro3_numt504	NUMT_142bp_76%	+::chr4_hap1_hsa5:81716779-81716921	HG002	['+::HG002#1#chr5:31218280-31219427']	1
mPanTro3	mPanTro3_numt504	NUMT_142bp_76%	+::chr4_hap1_hsa5:81716779-81716921	HG00597	['+::HG00597#1#CM085769.1:31236059-31237206']	1
mPanTro3	mPanTro3_numt504	NUMT_142bp_76%	+::chr4_hap1_hsa5:81716779-81716921	HG01358	['+::HG01358#1#CM089054.1:31364423-31365570']	1
mPanTro3	mPanTro3_numt504	NUMT_142bp_76%	+::chr4_hap1_hsa5:81716779-81716921	HG02572	['+::HG02572#1#CM088154.1:31310655-31311802']	1
mPanTro3	mPanTro3_numt504	NUMT_142bp_76%	+::chr4_hap1_hsa5:81716779-81716921	HG04184	['+::HG04184#1#CM086459.1:31214181-31215328']	1
mPanTro3	mPanTro3_numt505	NUMT_64bp_85%	-::chr4_hap1_hsa5:83221873-83221937	HG002	['+::HG002#1#chr5:29686532-29687598']	1
mPanTro3	mPanTro3_numt505	NUMT_64bp_85%	-::chr4_hap1_hsa5:83221873-83221937	HG00597	['+::HG00597#1#CM085769.1:29703485-29704551']	1
mPanTro3	mPanTro3_numt505	NUMT_64bp_85%	-::chr4_hap1_hsa5:83221873-83221937	HG01358	['+::HG01358#1#CM089054.1:29832437-29833503']	1
mPanTro3	mPanTro3_numt505	NUMT_64bp_85%	-::chr4_hap1_hsa5:83221873-83221937	HG02572	['+::HG02572#1#CM088154.1:29779015-29780081']	1
mPanTro3	mPanTro3_numt505	NUMT_64bp_85%	-::chr4_hap1_hsa5:83221873-83221937	HG04184	['+::HG04184#1#CM086459.1:29681657-29682723']	1
mPanTro3	mPanTro3_numt508	NUMT_1610bp_72%	-::chr4_hap1_hsa5:95350930-95352540	HG002	['+::HG002#1#chr5:105021353-105023965']	1
mPanTro3	mPanTro3_numt508	NUMT_1610bp_72%	-::chr4_hap1_hsa5:95350930-95352540	HG00597	['+::HG00597#1#CM085769.1:98378068-98380680']	1
mPanTro3	mPanTro3_numt508	NUMT_1610bp_72%	-::chr4_hap1_hsa5:95350930-95352540	HG01358	['+::HG01358#1#CM089054.1:99296064-99298676']	1
mPanTro3	mPanTro3_numt508	NUMT_1610bp_72%	-::chr4_hap1_hsa5:95350930-95352540	HG02572	['+::HG02572#1#CM088154.1:99641870-99644482']	1
mPanTro3	mPanTro3_numt508	NUMT_1610bp_72%	-::chr4_hap1_hsa5:95350930-95352540	HG04184	['+::HG04184#1#CM086459.1:100082156-100084768']	1
mPanTro3	mPanTro3_numt509	NUMT_407bp_67%	-::chr4_hap1_hsa5:95358441-95358848	HG002	['+::HG002#1#chr5:105028866-105030273']	1
mPanTro3	mPanTro3_numt509	NUMT_407bp_67%	-::chr4_hap1_hsa5:95358441-95358848	HG00597	['+::HG00597#1#CM085769.1:98385581-98386988']	1
mPanTro3	mPanTro3_numt509	NUMT_407bp_67%	-::chr4_hap1_hsa5:95358441-95358848	HG01358	['+::HG01358#1#CM089054.1:99303577-99304984']	1
mPanTro3	mPanTro3_numt509	NUMT_407bp_67%	-::chr4_hap1_hsa5:95358441-95358848	HG02572	['+::HG02572#1#CM088154.1:99649383-99650790']	1
mPanTro3	mPanTro3_numt509	NUMT_407bp_67%	-::chr4_hap1_hsa5:95358441-95358848	HG04184	['+::HG04184#1#CM086459.1:100089669-100091076']	1
mPanTro3	mPanTro3_numt510	NUMT_2091bp_77%	-::chr4_hap1_hsa5:96092543-96094634	HG002	['+::HG002#1#chr5:105756174-105759256']	1
mPanTro3	mPanTro3_numt510	NUMT_2091bp_77%	-::chr4_hap1_hsa5:96092543-96094634	HG00597	['+::HG00597#1#CM085769.1:99111216-99114298']	1
mPanTro3	mPanTro3_numt510	NUMT_2091bp_77%	-::chr4_hap1_hsa5:96092543-96094634	HG01358	['+::HG01358#1#CM089054.1:100029424-100032506']	1
mPanTro3	mPanTro3_numt510	NUMT_2091bp_77%	-::chr4_hap1_hsa5:96092543-96094634	HG02572	['+::HG02572#1#CM088154.1:100376332-100379414']	1
mPanTro3	mPanTro3_numt510	NUMT_2091bp_77%	-::chr4_hap1_hsa5:96092543-96094634	HG04184	['+::HG04184#1#CM086459.1:100815391-100818474']	1
mPanTro3	mPanTro3_numt513	NUMT_171bp_94%	-::chr4_hap1_hsa5:104273363-104273534	HG002	['+::HG002#1#chr5:113906413-113907585']	1
mPanTro3	mPanTro3_numt513	NUMT_171bp_94%	-::chr4_hap1_hsa5:104273363-104273534	HG00597	['+::HG00597#1#CM085769.1:107253044-107254216']	1
mPanTro3	mPanTro3_numt513	NUMT_171bp_94%	-::chr4_hap1_hsa5:104273363-104273534	HG01358	['+::HG01358#1#CM089054.1:108161910-108163082']	1
mPanTro3	mPanTro3_numt513	NUMT_171bp_94%	-::chr4_hap1_hsa5:104273363-104273534	HG02572	['+::HG02572#1#CM088154.1:108523708-108524879']	1
mPanTro3	mPanTro3_numt513	NUMT_171bp_94%	-::chr4_hap1_hsa5:104273363-104273534	HG04184	['+::HG04184#1#CM086459.1:108952494-108953666']	1
mPanTro3	mPanTro3_numt515	NUMT_55bp_95%	+::chr4_hap1_hsa5:116867735-116867790	HG002	['+::HG002#1#chr5:126498860-126499912']	1
mPanTro3	mPanTro3_numt515	NUMT_55bp_95%	+::chr4_hap1_hsa5:116867735-116867790	HG00597	['+::HG00597#1#CM085769.1:119845044-119846096']	1
mPanTro3	mPanTro3_numt515	NUMT_55bp_95%	+::chr4_hap1_hsa5:116867735-116867790	HG01358	['+::HG01358#1#CM089054.1:120748328-120749380']	1
mPanTro3	mPanTro3_numt515	NUMT_55bp_95%	+::chr4_hap1_hsa5:116867735-116867790	HG02572	['+::HG02572#1#CM088154.1:121090891-121091943']	1
mPanTro3	mPanTro3_numt515	NUMT_55bp_95%	+::chr4_hap1_hsa5:116867735-116867790	HG04184	['+::HG04184#1#CM086459.1:121530663-121531715']	1
mPanTro3	mPanTro3_numt517	NUMT_133bp_78%	-::chr4_hap1_hsa5:120086661-120086794	HG002	['+::HG002#1#chr5:129707448-129708581']	1
mPanTro3	mPanTro3_numt517	NUMT_133bp_78%	-::chr4_hap1_hsa5:120086661-120086794	HG00597	['+::HG00597#1#CM085769.1:123055441-123056574']	1
mPanTro3	mPanTro3_numt517	NUMT_133bp_78%	-::chr4_hap1_hsa5:120086661-120086794	HG01358	['+::HG01358#1#CM089054.1:123948163-123949296']	1
mPanTro3	mPanTro3_numt517	NUMT_133bp_78%	-::chr4_hap1_hsa5:120086661-120086794	HG02572	['+::HG02572#1#CM088154.1:124291718-124292851']	1
mPanTro3	mPanTro3_numt517	NUMT_133bp_78%	-::chr4_hap1_hsa5:120086661-120086794	HG04184	['+::HG04184#1#CM086459.1:124739223-124740356']	1
mPanTro3	mPanTro3_numt519	NUMT_242bp_70%	+::chr4_hap1_hsa5:121518802-121519044	HG002	['+::HG002#1#chr5:131128082-131129324']	1
mPanTro3	mPanTro3_numt519	NUMT_242bp_70%	+::chr4_hap1_hsa5:121518802-121519044	HG00597	['+::HG00597#1#CM085769.1:124476856-124478098']	1
mPanTro3	mPanTro3_numt519	NUMT_242bp_70%	+::chr4_hap1_hsa5:121518802-121519044	HG01358	['+::HG01358#1#CM089054.1:125369629-125370871']	1
mPanTro3	mPanTro3_numt519	NUMT_242bp_70%	+::chr4_hap1_hsa5:121518802-121519044	HG02572	['+::HG02572#1#CM088154.1:125712374-125713616']	1
mPanTro3	mPanTro3_numt519	NUMT_242bp_70%	+::chr4_hap1_hsa5:121518802-121519044	HG04184	['+::HG04184#1#CM086459.1:126160250-126161492']	1
mPanTro3	mPanTro3_numt520	NUMT_959bp_84%,NUMT_965bp_84%	+::chr4_hap1_hsa5:121519399-121520364	HG002	['+::HG002#1#chr5:131128680-131130646']	1
mPanTro3	mPanTro3_numt520	NUMT_959bp_84%,NUMT_965bp_84%	+::chr4_hap1_hsa5:121519399-121520364	HG00597	['+::HG00597#1#CM085769.1:124477454-124479420']	1
mPanTro3	mPanTro3_numt520	NUMT_959bp_84%,NUMT_965bp_84%	+::chr4_hap1_hsa5:121519399-121520364	HG01358	['+::HG01358#1#CM089054.1:125370227-125372193']	1
mPanTro3	mPanTro3_numt520	NUMT_959bp_84%,NUMT_965bp_84%	+::chr4_hap1_hsa5:121519399-121520364	HG02572	['+::HG02572#1#CM088154.1:125712972-125714938']	1
mPanTro3	mPanTro3_numt520	NUMT_959bp_84%,NUMT_965bp_84%	+::chr4_hap1_hsa5:121519399-121520364	HG04184	['+::HG04184#1#CM086459.1:126160848-126162815']	1
mPanTro3	mPanTro3_numt523	NUMT_163bp_69%	+::chr4_hap1_hsa5:135040282-135040445	HG002	['+::HG002#1#chr5:144683759-144684921']	1
mPanTro3	mPanTro3_numt523	NUMT_163bp_69%	+::chr4_hap1_hsa5:135040282-135040445	HG00597	['+::HG00597#1#CM085769.1:138020011-138021173']	1
mPanTro3	mPanTro3_numt523	NUMT_163bp_69%	+::chr4_hap1_hsa5:135040282-135040445	HG01358	['+::HG01358#1#CM089054.1:138924825-138925987']	1
mPanTro3	mPanTro3_numt523	NUMT_163bp_69%	+::chr4_hap1_hsa5:135040282-135040445	HG02572	['+::HG02572#1#CM088154.1:139260152-139261314']	1
mPanTro3	mPanTro3_numt523	NUMT_163bp_69%	+::chr4_hap1_hsa5:135040282-135040445	HG04184	['+::HG04184#1#CM086459.1:139711286-139712448']	1
mPanTro3	mPanTro3_numt525	NUMT_68bp_94%	-::chr4_hap1_hsa5:168290734-168290802	HG002	['+::HG002#1#chr5:178009792-178010755']	1
